"Position.X"	"Position.Y"	"Position.Z"	"Time"	"TrackID"
313.066009521484	31.1714992523193	0.5	47	1000000002
310.075012207031	29.584400177002	0.5	48	1000000002
308.789001464844	30.5114002227783	0.5	49	1000000002
310.532989501953	31.0790004730225	0.5	50	1000000002
310.914001464844	32.3963012695312	0.5	51	1000000002
309.790008544922	31.9591007232666	0.5	52	1000000002
309.049987792969	31.6082992553711	0.5	53	1000000002
310.072998046875	33.6473007202148	0.5	54	1000000002
307.613006591797	31.9391002655029	0.5	55	1000000002
308.799987792969	32.0022010803223	0.5	56	1000000002
312.032012939453	32.9141006469727	0.5	57	1000000002
314.817993164062	32.7473983764648	0.5	58	1000000002
322.588989257813	33.6153984069824	0.5	59	1000000002
324.825012207031	31.7544002532959	0.5	60	1000000002
324.649993896484	28.039400100708	0.5	61	1000000002
323.657989501953	28.0601997375488	0.5	62	1000000002
323.822998046875	29.3743000030518	0.5	63	1000000002
321.855987548828	30.1571998596191	0.5	64	1000000002
318.790985107422	26.9729995727539	0.5	65	1000000002
319.305999755859	27.7784004211426	0.5	66	1000000002
321.450012207031	27.502799987793	0.5	67	1000000002
320.601013183594	28.6299991607666	0.5	68	1000000002
323.429992675781	28.4433002471924	0.5	69	1000000002
322.382995605469	26.6091995239258	0.5	70	1000000002
323.157989501953	27.6909999847412	0.5	71	1000000002
322.828002929687	26.5042991638184	0.5	72	1000000002
323.684997558594	28.088399887085	0.5	73	1000000002
324.127990722656	26.9136009216309	0.5	74	1000000002
322.983001708984	28.0473003387451	0.5	75	1000000002
321.523986816406	29.7399997711182	0.5	76	1000000002
320.497009277344	28.2297992706299	0.5	77	1000000002
321.601013183594	27.8759002685547	0.5	78	1000000002
323.25	28.1268997192383	0.5	79	1000000002
323.526000976562	29.3507995605469	0.5	80	1000000002
321.165985107422	31.4489002227783	0.5	81	1000000002
322.110992431641	34.6105003356934	0.5	82	1000000002
322.457000732422	30.4120006561279	0.5	83	1000000002
324.109985351562	33.0546989440918	0.5	84	1000000002
322.140014648437	34.8084983825684	0.5	85	1000000002
321.593994140625	35.0376014709473	0.5	86	1000000002
317.088989257812	33.8558006286621	0.5	87	1000000002
319.459014892578	30.8383007049561	0.5	88	1000000002
321.497009277344	31.5424003601074	0.5	89	1000000002
323.670013427734	30.1643009185791	0.5	90	1000000002
323.385009765625	29.4855003356934	0.5	91	1000000002
321.019012451172	28.8236999511719	0.5	92	1000000002
321.709014892578	28.0501003265381	0.5	93	1000000002
322.453002929687	30.2136001586914	0.5	94	1000000002
320.950988769531	29.5398998260498	0.5	95	1000000002
321.459014892578	29.8563003540039	0.5	96	1000000002
322.776000976563	29.9929008483887	0.5	97	1000000002
320.446014404297	34.0728988647461	0.5	98	1000000002
321.582000732422	31.886100769043	0.5	99	1000000002
322.419006347656	31.182300567627	0.5	100	1000000002
323.343994140625	30.7070007324219	0.5	101	1000000002
323.6669921875	31.7455997467041	0.5	102	1000000002
323.971984863281	30.5417003631592	0.5	103	1000000002
324.394012451172	30.5886993408203	0.5	104	1000000002
322.43701171875	30.7222003936768	0.5	105	1000000002
322.032012939453	29.9144992828369	0.5	106	1000000002
321.925994873047	30.0452995300293	0.5	107	1000000002
321.93798828125	29.0559005737305	0.5	108	1000000002
322.089996337891	29.9897994995117	0.5	109	1000000002
322.941986083984	30.363899230957	0.5	110	1000000002
323.529998779297	29.5142993927002	0.5	111	1000000002
323.299987792969	30.2761001586914	0.5	112	1000000002
322.912994384766	29.0156002044678	0.5	113	1000000002
323.619995117187	29.4482002258301	0.5	114	1000000002
323.307006835938	29.5405006408691	0.5	115	1000000002
321.781005859375	30.7569999694824	0.5	117	1000000002
321.093994140625	32.847900390625	0.5	118	1000000002
322.054992675781	32.0228004455566	0.5	119	1000000002
321.976013183594	30.2887992858887	0.5	120	1000000002
322.878997802734	32.6797981262207	0.5	121	1000000002
323.268005371094	30.3731002807617	0.5	122	1000000002
323.111999511719	30.2796001434326	0.5	123	1000000002
322.835998535156	33.0880012512207	0.5	124	1000000002
321.627014160156	29.9904003143311	0.5	125	1000000002
321.669006347656	29.4738006591797	0.5	126	1000000002
321.424987792969	30.8791999816895	0.5	127	1000000002
323.339996337891	29.496000289917	0.5	129	1000000002
324.449005126953	31.5067005157471	0.5	130	1000000002
322.476013183594	31.4654006958008	0.5	131	1000000002
485.875	42.1576995849609	0.5	1	1000000003
486.792999267578	42.0173988342285	0.5	2	1000000003
485.649993896484	42.1710014343262	0.5	3	1000000003
482.625	42.7929992675781	0.5	4	1000000003
483.015014648437	44.1710014343262	0.5	5	1000000003
483.891998291016	41.7243003845215	0.5	6	1000000003
483.558990478516	42.4332008361816	0.5	7	1000000003
482.424987792969	43.8791999816895	0.5	8	1000000003
480.682006835938	45.3851013183594	0.5	9	1000000003
481.472991943359	46.5698013305664	0.5	10	1000000003
480.933013916016	46.6764984130859	0.5	11	1000000003
478.997985839844	46.6512985229492	0.5	12	1000000003
478.061004638672	47.943000793457	0.5	13	1000000003
477.347991943359	51.9628982543945	0.5	14	1000000003
470.683990478516	59.5214004516602	0.5	15	1000000003
466.779998779297	61.8265991210938	0.5	16	1000000003
464.111999511719	63.6080017089844	0.5	17	1000000003
461.505004882813	64.1396026611328	0.5	18	1000000003
456.382995605469	65.6260986328125	0.5	19	1000000003
452.446990966797	66.5233001708984	0.5	20	1000000003
447.217010498047	69.5123977661133	0.5	21	1000000003
437.846984863281	71.6900024414062	0.5	22	1000000003
432.584014892578	70.2871017456055	0.5	23	1000000003
426.621002197266	68.1348037719727	0.5	24	1000000003
422.128997802734	68.2357025146484	0.5	25	1000000003
414.592010498047	68.0977020263672	0.5	26	1000000003
410.576995849609	67.7433013916016	0.5	27	1000000003
409.567993164063	67.2053985595703	0.5	28	1000000003
405.971008300781	68.8482971191406	0.5	29	1000000003
394.164001464844	68.7440032958984	0.5	30	1000000003
390.420989990234	67.586799621582	0.5	31	1000000003
383.523986816406	66.8046035766602	0.5	32	1000000003
378.726013183594	66.8990020751953	0.5	33	1000000003
375.441009521484	67.5925979614258	0.5	34	1000000003
375.182006835937	68.1803970336914	0.5	35	1000000003
370.855987548828	67.8687973022461	0.5	36	1000000003
361.369995117187	69.8062973022461	0.5	37	1000000003
350.656005859375	73.4098968505859	0.5	38	1000000003
342.539001464844	74.7472991943359	0.5	39	1000000003
340.119995117188	75.9764022827148	0.5	40	1000000003
338.802001953125	76.9979019165039	0.5	41	1000000003
337.915985107422	77.6817016601563	0.5	42	1000000003
333.253997802734	77.9720993041992	0.5	43	1000000003
332.285003662109	77.7070999145508	0.5	44	1000000003
329.933990478516	78.1780014038086	0.5	45	1000000003
331.997985839844	78.1449966430664	0.5	46	1000000003
334.734985351563	78.0669021606445	0.5	47	1000000003
332.760986328125	73.9102020263672	0.5	48	1000000003
333.156005859375	75.6337966918945	0.5	49	1000000003
331.928009033203	76.8001022338867	0.5	50	1000000003
332.7919921875	77.616096496582	0.5	51	1000000003
333.997985839844	77.654899597168	0.5	52	1000000003
333.622009277344	78.4927978515625	0.5	53	1000000003
333.459991455078	78.8480987548828	0.5	54	1000000003
332.389007568359	78.3119964599609	0.5	55	1000000003
331.726989746094	78.3478012084961	0.5	56	1000000003
330.828002929687	81.2545013427734	0.5	57	1000000003
332.694000244141	78.9440002441406	0.5	58	1000000003
330.171997070312	87.5743026733398	0.5	59	1000000003
334.308013916016	83.2546997070313	0.5	60	1000000003
332.488006591797	88.2811965942383	0.5	61	1000000003
329.360992431641	93.2190017700195	0.5	62	1000000003
329.223999023437	94.3181991577148	0.5	63	1000000003
329.153015136719	94.5556030273437	0.5	64	1000000003
327.518005371094	95.9853973388672	0.5	65	1000000003
320.256988525391	93.3110961914062	0.5	66	1000000003
322.700988769531	90.4957962036133	0.5	67	1000000003
325.993011474609	88.7479019165039	0.5	68	1000000003
326.790985107422	88.1679992675781	0.5	69	1000000003
326.653991699219	87.533203125	0.5	70	1000000003
325.660003662109	87.4849014282227	0.5	71	1000000003
327.213989257812	88.9879989624023	0.5	72	1000000003
326.299011230469	86.8348999023437	0.5	73	1000000003
329.885009765625	87.7348022460938	0.5	74	1000000003
328.739990234375	88.2462005615234	0.5	75	1000000003
325.406005859375	88.1654968261719	0.5	76	1000000003
327.4580078125	87.7918014526367	0.5	77	1000000003
328.455993652344	86.9618988037109	0.5	78	1000000003
328.660003662109	87.0970993041992	0.5	79	1000000003
327.298004150391	86.3143997192383	0.5	80	1000000003
325.160003662109	85.6710968017578	0.5	81	1000000003
326.287994384766	86.6054992675781	0.5	82	1000000003
327.647003173828	86.6440963745117	0.5	83	1000000003
328.252990722656	85.6723022460938	0.5	84	1000000003
329.381988525391	85.9399032592773	0.5	85	1000000003
329.742004394531	85.8093032836914	0.5	86	1000000003
327.950012207031	84.7045974731445	0.5	87	1000000003
327.173004150391	86.2071990966797	0.5	88	1000000003
327.231994628906	86.2724990844727	0.5	89	1000000003
330.207000732422	85.5175018310547	0.5	90	1000000003
329.992004394531	85.4972991943359	0.5	91	1000000003
326.7919921875	84.879997253418	0.5	92	1000000003
328.334991455078	85.7673034667969	0.5	93	1000000003
328.220001220703	85.4399032592773	0.5	94	1000000003
327.848999023437	85.5308990478516	0.5	95	1000000003
329.316986083984	86.4122009277344	0.5	96	1000000003
331.450988769531	86.0240020751953	0.5	97	1000000003
329.890991210937	85.4620971679688	0.5	98	1000000003
328.683013916016	85.5807037353516	0.5	99	1000000003
327.473999023437	88.1306991577148	0.5	100	1000000003
331.406005859375	86.5531005859375	0.5	101	1000000003
330.733001708984	85.7892990112305	0.5	102	1000000003
331.653015136719	86.4297027587891	0.5	103	1000000003
332.084014892578	86.5448989868164	0.5	104	1000000003
328.411987304687	85.8455963134766	0.5	105	1000000003
328.765991210937	85.4206008911133	0.5	106	1000000003
328.429992675781	85.7484970092773	0.5	107	1000000003
329.141998291016	85.7483978271484	0.5	108	1000000003
329.968994140625	87.3037033081055	0.5	109	1000000003
331.488006591797	86.0699996948242	0.5	110	1000000003
330.496002197266	85.443603515625	0.5	111	1000000003
330.554992675781	85.3820037841797	0.5	112	1000000003
331.06201171875	85.5521011352539	0.5	113	1000000003
332.358001708984	85.440299987793	0.5	114	1000000003
332.214996337891	84.5950012207031	0.5	115	1000000003
330.954986572266	86.0425033569336	0.5	116	1000000003
330.261993408203	85.3380966186523	0.5	117	1000000003
328.492004394531	83.8351974487305	0.5	118	1000000003
329.776000976562	85.2464981079102	0.5	119	1000000003
329.217010498047	84.8398971557617	0.5	120	1000000003
331.64599609375	84.7426986694336	0.5	121	1000000003
331.178009033203	86.1337966918945	0.5	122	1000000003
331.899993896484	85.3149032592773	0.5	123	1000000003
330.375	85.9456024169922	0.5	124	1000000003
330.489013671875	85.5672988891602	0.5	125	1000000003
330.345001220703	85.8878021240234	0.5	126	1000000003
330.821990966797	86.5457000732422	0.5	127	1000000003
331.683013916016	86.8565979003906	0.5	128	1000000003
332.820007324219	85.9777984619141	0.5	129	1000000003
332.89599609375	86.6321029663086	0.5	130	1000000003
331.10400390625	86.0484008789063	0.5	131	1000000003
329.555999755859	85.5306015014648	0.5	132	1000000003
328.455993652344	87.2627029418945	0.5	133	1000000003
330.371002197266	85.6270980834961	0.5	134	1000000003
331.028991699219	86.831298828125	0.5	135	1000000003
332.173004150391	84.9386978149414	0.5	136	1000000003
330.696014404297	84.7647018432617	0.5	137	1000000003
329.332000732422	85.5569000244141	0.5	138	1000000003
330.289001464844	87.5325012207031	0.5	139	1000000003
329.380004882813	86.8526000976562	0.5	140	1000000003
329.244995117187	86.3780975341797	0.5	141	1000000003
329.657012939453	87.688102722168	0.5	142	1000000003
327.011993408203	86.6649017333984	0.5	143	1000000003
330.356994628906	86.9733963012695	0.5	145	1000000003
331.996002197266	88.3919982910156	0.5	146	1000000003
326.864013671875	88.4644012451172	0.5	147	1000000003
318.786987304687	108.399002075195	0.5	148	1000000003
326.951995849609	86.1946029663086	0.5	149	1000000003
323.289001464844	88.4502029418945	0.5	150	1000000003
327.292999267578	88.8320999145508	0.5	151	1000000003
329.536987304687	87.9977035522461	0.5	152	1000000003
333.523986816406	89.3685989379883	0.5	155	1000000003
332.684997558594	90.0196990966797	0.5	157	1000000003
325.453002929687	89.9392013549805	0.5	159	1000000003
89.3643035888672	43.1377983093262	0.5	1	1000000004
92.7745971679687	43.7285995483398	0.5	2	1000000004
89.3779983520508	50.8686981201172	0.5	3	1000000004
88.363899230957	44.236499786377	0.5	4	1000000004
87.3160018920899	44.9127998352051	0.5	5	1000000004
86.0612030029297	44.6130981445313	0.5	6	1000000004
86.4105987548828	44.980899810791	0.5	7	1000000004
86.0736999511719	46.1853981018066	0.5	8	1000000004
84.8658981323242	46.6967010498047	0.5	9	1000000004
86.1990966796875	46.6152000427246	0.5	10	1000000004
85.7918014526367	46.6988983154297	0.5	11	1000000004
85.5229034423828	46.1470985412598	0.5	12	1000000004
84.2740020751953	46.084400177002	0.5	13	1000000004
84.6632995605469	45.543399810791	0.5	14	1000000004
84.477897644043	47.2952995300293	0.5	15	1000000004
86.0607986450195	49.5644989013672	0.5	16	1000000004
85.0502014160156	48.4749984741211	0.5	17	1000000004
83.7263031005859	47.8310012817383	0.5	18	1000000004
85.1821975708008	47.0984001159668	0.5	19	1000000004
84.9460983276367	46.9919013977051	0.5	20	1000000004
84.7934036254883	47.1016998291016	0.5	21	1000000004
84.5484008789063	48.1512985229492	0.5	22	1000000004
84.5352020263672	47.3912010192871	0.5	23	1000000004
84.6427993774414	47.5518989562988	0.5	24	1000000004
84.0865020751953	46.3863983154297	0.5	25	1000000004
83.8378982543945	45.9118003845215	0.5	26	1000000004
84.1728973388672	47.516300201416	0.5	27	1000000004
82.5568008422852	48.2088012695313	0.5	28	1000000004
81.5168991088867	47.3161010742188	0.5	29	1000000004
80.1959991455078	47.2165985107422	0.5	30	1000000004
79.8337020874024	47.0247993469238	0.5	31	1000000004
79.447998046875	48.2103996276855	0.5	32	1000000004
79.7955017089844	47.8480987548828	0.5	33	1000000004
79.4052963256836	49.1231002807617	0.5	34	1000000004
79.8107986450195	51.5237998962402	0.5	35	1000000004
80.4955978393555	49.1012001037598	0.5	36	1000000004
79.7400970458984	49.6192016601563	0.5	37	1000000004
77.9487991333008	54.3394012451172	0.5	38	1000000004
78.2904968261719	52.7988014221191	0.5	39	1000000004
79.2233963012695	51.7991981506348	0.5	40	1000000004
78.1722030639648	52.2974014282227	0.5	41	1000000004
78.2079010009766	53.1912002563477	0.5	42	1000000004
78.7565994262695	50.1506996154785	0.5	43	1000000004
78.5099029541016	51.2438011169434	0.5	44	1000000004
76.1754989624023	51.4127998352051	0.5	45	1000000004
76.5522003173828	52.1273994445801	0.5	46	1000000004
78.3106002807617	50.1888008117676	0.5	47	1000000004
77.0510025024414	50.9258003234863	0.5	48	1000000004
76.815299987793	51.1691017150879	0.5	49	1000000004
75.3615036010742	50.535099029541	0.5	50	1000000004
76.0404968261719	51.4789009094238	0.5	51	1000000004
76.5930023193359	50.4756011962891	0.5	52	1000000004
77.2630004882813	51.4990005493164	0.5	53	1000000004
75.953498840332	53.7620010375977	0.5	54	1000000004
74.1309967041016	52.339900970459	0.5	55	1000000004
74.2593994140625	49.1837997436523	0.5	56	1000000004
74.8184967041016	49.9706993103027	0.5	57	1000000004
75.3740997314453	51.793399810791	0.5	58	1000000004
75.665901184082	52.657600402832	0.5	59	1000000004
75.573600769043	48.385799407959	0.5	60	1000000004
75.4421997070313	52.0873985290527	0.5	61	1000000004
73.7861022949219	49.2150001525879	0.5	63	1000000004
73.0708999633789	46.9131011962891	0.5	64	1000000004
72.6305999755859	44.476001739502	0.5	65	1000000004
72.2255020141602	46.3014984130859	0.5	66	1000000004
72.5414962768555	43.1372985839844	0.5	67	1000000004
72.8383026123047	48.3064994812012	0.5	68	1000000004
72.0924987792969	46.3600997924805	0.5	69	1000000004
69.1568984985352	44.5448989868164	0.5	70	1000000004
67.3469009399414	44.8368988037109	0.5	71	1000000004
65.2800979614258	43.2798004150391	0.5	72	1000000004
65.5329971313477	43.7972984313965	0.5	73	1000000004
71.8130035400391	44.6777000427246	0.5	74	1000000004
70.7806015014648	42.404899597168	0.5	75	1000000004
69.538200378418	43.2711982727051	0.5	76	1000000004
73.5720977783203	43.0256996154785	0.5	77	1000000004
73.9525985717773	44.0828018188477	0.5	78	1000000004
72.1720962524414	42.8241996765137	0.5	79	1000000004
70.1371994018555	45.4780006408691	0.5	80	1000000004
65.6928024291992	44.2002983093262	0.5	81	1000000004
64.4925003051758	44.5214004516602	0.5	82	1000000004
64.4288024902344	45.0029983520508	0.5	83	1000000004
70.1863021850586	44.1497001647949	0.5	84	1000000004
69.3777008056641	44.3992004394531	0.5	85	1000000004
70.534797668457	43.4938011169434	0.5	86	1000000004
72.8001022338867	43.0429000854492	0.5	87	1000000004
74.0927963256836	45.1431999206543	0.5	88	1000000004
72.6439971923828	43.880298614502	0.5	89	1000000004
74.9729995727539	43.0186004638672	0.5	90	1000000004
75.0389022827148	44.6729011535645	0.5	91	1000000004
74.738899230957	43.3344993591309	0.5	92	1000000004
74.4309005737305	43.8967018127441	0.5	93	1000000004
74.470100402832	43.0064010620117	0.5	94	1000000004
73.8899993896484	41.8860015869141	0.5	95	1000000004
72.5849990844727	43.3147010803223	0.5	96	1000000004
73.5342025756836	44.6104011535645	0.5	97	1000000004
74.3271026611328	44.3074989318848	0.5	98	1000000004
72.7046966552734	42.5695991516113	0.5	99	1000000004
72.6457977294922	43.228401184082	0.5	100	1000000004
67.8808975219727	43.1186981201172	0.5	101	1000000004
69.2835998535156	44.3685989379883	0.5	102	1000000004
73.5251007080078	43.4650993347168	0.5	103	1000000004
72.6920013427734	43.7137985229492	0.5	104	1000000004
74.2677993774414	44.1418991088867	0.5	105	1000000004
71.0141983032227	44.5312995910645	0.5	106	1000000004
72.347900390625	43.5359001159668	0.5	107	1000000004
72.7661972045898	43.1870002746582	0.5	108	1000000004
73.1069030761719	44.4015998840332	0.5	109	1000000004
72.6675033569336	43.8040008544922	0.5	110	1000000004
73.2595977783203	44.0325012207031	0.5	111	1000000004
72.5136032104492	43.9309997558594	0.5	112	1000000004
72.7683029174805	42.8592987060547	0.5	113	1000000004
73.6223983764648	43.5411987304687	0.5	114	1000000004
69.1405029296875	43.6152992248535	0.5	115	1000000004
71.8108978271484	43.9490013122559	0.5	116	1000000004
70.4279022216797	43.5727005004883	0.5	117	1000000004
70.4888000488281	43.8051986694336	0.5	118	1000000004
73.0955963134766	45.1980018615723	0.5	119	1000000004
68.9355010986328	44.4016990661621	0.5	120	1000000004
70.2925033569336	43.7417984008789	0.5	121	1000000004
69.4940032958984	43.8026008605957	0.5	122	1000000004
66.6255035400391	44.0479011535645	0.5	123	1000000004
63.5587005615234	45.6380004882813	0.5	124	1000000004
61.765998840332	45.4323997497559	0.5	125	1000000004
61.2527008056641	42.4959983825684	0.5	126	1000000004
60.3414993286133	44.9739990234375	0.5	127	1000000004
63.5010986328125	43.4819984436035	0.5	128	1000000004
64.5892028808594	42.1730995178223	0.5	129	1000000004
62.5186004638672	45.2458000183106	0.5	130	1000000004
61.0796012878418	43.3013000488281	0.5	131	1000000004
60.7146987915039	42.7989006042481	0.5	132	1000000004
59.396598815918	44.0491981506348	0.5	133	1000000004
64.5531005859375	40.1254005432129	0.5	134	1000000004
63.377498626709	44.005199432373	0.5	135	1000000004
65.2761001586914	41.7605018615723	0.5	136	1000000004
61.676700592041	41.5382995605469	0.5	137	1000000004
63.7673988342285	41.6563987731934	0.5	138	1000000004
61.4762001037598	43.2394981384277	0.5	139	1000000004
61.5826988220215	42.8016014099121	0.5	140	1000000004
59.9238014221191	42.4808006286621	0.5	141	1000000004
61.013599395752	41.5597991943359	0.5	142	1000000004
60.4152984619141	44.2742004394531	0.5	143	1000000004
60.1391983032227	42.7181015014648	0.5	144	1000000004
60.7507019042969	45.6198997497559	0.5	145	1000000004
63.0443992614746	42.4379005432129	0.5	146	1000000004
60.1976013183594	42.4872016906738	0.5	147	1000000004
60.6390991210938	43.6949005126953	0.5	148	1000000004
61.0862998962402	42.7419013977051	0.5	149	1000000004
61.1987991333008	43.8613014221191	0.5	150	1000000004
61.0909004211426	43.521598815918	0.5	151	1000000004
61.6890983581543	44.5858001708984	0.5	152	1000000004
62.3972015380859	45.0331001281738	0.5	153	1000000004
61.0769004821777	44.2631988525391	0.5	154	1000000004
64.9629974365234	44.3852005004883	0.5	155	1000000004
62.2468986511231	44.5559005737305	0.5	156	1000000004
63.9934997558594	44.6071014404297	0.5	157	1000000004
62.3144989013672	45.2202987670898	0.5	158	1000000004
60.8768997192383	43.9387016296387	0.5	159	1000000004
62.2349014282227	44.7748985290527	0.5	160	1000000004
62.0940017700195	44.640998840332	0.5	161	1000000004
62.2276000976563	44.5937995910645	0.5	162	1000000004
62.4597015380859	44.7294998168945	0.5	163	1000000004
64.1036987304688	44.7602005004883	0.5	164	1000000004
61.4744987487793	44.6651992797852	0.5	165	1000000004
60.0475006103516	44.2792015075684	0.5	166	1000000004
59.3908004760742	44.8778991699219	0.5	167	1000000004
59.2239990234375	45.7433013916016	0.5	168	1000000004
43.2332000732422	40.2915000915527	0.5	171	1000000004
36.4874992370605	31.6720008850098	0.5	172	1000000004
28.5926990509033	35.1002006530762	0.5	173	1000000004
31.725700378418	32.5620002746582	0.5	174	1000000004
33.8095016479492	37.2408981323242	0.5	175	1000000004
36.3274993896484	36.9337005615234	0.5	176	1000000004
41.9235992431641	31.2000007629395	0.5	177	1000000004
42.6086006164551	40.3712997436523	0.5	178	1000000004
40.4800987243652	41.0758018493652	0.5	179	1000000004
39.7243003845215	38.7630996704102	0.5	180	1000000004
40.6458015441895	38.8300018310547	0.5	181	1000000004
38.9460983276367	38.7971000671387	0.5	182	1000000004
38.983699798584	41.785400390625	0.5	183	1000000004
36.0931015014648	51.8163986206055	0.5	184	1000000004
37.568000793457	54.0518989562988	0.5	185	1000000004
35.6543998718262	56.7337989807129	0.5	186	1000000004
34.7654991149902	58.1450004577637	0.5	187	1000000004
